departement,categorie,indicateur,date,annee,nombre,taux,population,unite,rate_unit
60,Agression sur un tiers,,2017-08-01,2017,,,,,
67,Agression Verbale,,2017-08-01,2017,,,,,
59,Grivèlerie Agression Physique,,2017-07-31,2017,,,,,
64,Vandalisme,,2017-07-31,2017,,,,,
59,Réquisition FO,,2017-07-31,2017,,,,,
95,Fraude CB,,2017-07-31,2017,,,,,
87,Agression Verbale,,2017-07-31,2017,,,,,
13,Vandalisme,,2017-07-31,2017,,,,,
66,Réquisition FO,,2017-07-31,2017,,,,,
93,Cambriolage,,2017-07-30,2017,,,,,
13,Bagarre,,2017-07-30,2017,,,,,
93,Fraude CB,,2017-07-29,2017,,,,,
72,Vandalisme,,2017-07-29,2017,,,,,
13,Fraude CB,,2017-07-28,2017,,,,,
77,Fraude CB,,2017-07-28,2017,,,,,
31,Agression Verbale,,2017-07-28,2017,,,,,
69,Grivèlerie,,2017-07-27,2017,,,,,
93,Fraude CB,,2017-07-27,2017,,,,,
95,Fraude CB,,2017-07-27,2017,,,,,
59,Réquisition FO,,2017-07-27,2017,,,,,
95,Réquisition FO,,2017-07-27,2017,,,,,
13,Réquisition FO,,2017-07-27,2017,,,,,
78,Bagarre,,2017-07-27,2017,,,,,
59,Tentative de vol,,2017-07-26,2017,,,,,
77,Fraude CB,,2017-07-26,2017,,,,,
93,Tentative de cambriolage,,2017-07-26,2017,,,,,
95,Fraude CB,,2017-07-25,2017,,,,,
60,Tentative vol carburant,,2017-07-25,2017,,,,,
29,Divers,,2017-07-25,2017,,,,,
59,Agression Verbale,,2017-07-25,2017,,,,,
93,Fraude CB,,2017-07-25,2017,,,,,
78,Réquisition FO,,2017-07-25,2017,,,,,
91,Réquisition FO,,2017-07-24,2017,,,,,
92,Fraude CEE,,2017-07-24,2017,,,,,
95,Fraude CB,,2017-07-23,2017,,,,,
77,Fraude CB,,2017-07-22,2017,,,,,
52,Vol,,2017-07-22,2017,,,,,
93,Fraude CB,,2017-07-21,2017,,,,,
13,Réquisition FO,,2017-07-21,2017,,,,,
51,Réquisition FO,,2017-07-21,2017,,,,,
44,Vandalisme,,2017-07-21,2017,,,,,
95,Vol,,2017-07-20,2017,,,,,
95,Vol,,2017-07-20,2017,,,,,
77,Agression Verbale,,2017-07-20,2017,,,,,
52,Vandalisme,,2017-07-20,2017,,,,,
93,Réquisition FO,,2017-07-20,2017,,,,,
56,Réquisition FO,,2017-07-20,2017,,,,,
77,Fraude CB,,2017-07-19,2017,,,,,
95,Réquisition FO,,2017-07-19,2017,,,,,
80,Réquisition FO,,2017-07-19,2017,,,,,
51,Fraude CB,,2017-07-19,2017,,,,,
59,Réquisition FO,,2017-07-19,2017,,,,,
54,Vol,,2017-07-18,2017,,,,,
54,Vol,,2017-07-17,2017,,,,,
22,Agression Verbale,,2017-07-17,2017,,,,,
93,Fraude GR,,2017-07-17,2017,,,,,
62,Déplacement caméra,,2017-07-17,2017,,,,,
83,Réquisition FO,,2017-07-17,2017,,,,,
95,Cambriolage,,2017-07-16,2017,,,,,
21,Grivèlerie,,2017-07-15,2017,,,,,
54,Vol Carburant,,2017-07-15,2017,,,,,
77,Fraude CB,,2017-07-15,2017,,,,,
34,Bagarre,,2017-07-14,2017,,,,,
93,Agression Physique,,2017-07-13,2017,,,,,
31,Vandalisme,,2017-07-13,2017,,,,,
89,Réquisition FO,,2017-07-12,2017,,,,,
91,Cambriolage,,2017-07-11,2017,,,,,
90,Réquisition FO,,2017-07-11,2017,,,,,
92,Agression Verbale,,2017-07-11,2017,,,,,
93,Agression Verbale,,2017-07-11,2017,,,,,
4,Vandalisme,,2017-07-11,2017,,,,,
59,Agression Verbale,,2017-07-10,2017,,,,,
14,Grivèlerie,,2017-07-10,2017,,,,,
34,Fraude Chèques,,2017-07-10,2017,,,,,
10,Agression Verbale,,2017-07-09,2017,,,,,
92,Divers,,2017-07-08,2017,,,,,
78,Agression Verbale,,2017-07-07,2017,,,,,
13,Braquage,,2017-07-07,2017,,,,,
24,Agression Verbale,,2017-07-07,2017,,,,,
63,Agression Verbale,,2017-07-06,2017,,,,,
77,Réquisition FO,,2017-07-06,2017,,,,,
93,Réquisition FO,,2017-07-06,2017,,,,,
37,Réquisition FO,,2017-07-05,2017,,,,,
77,Braquage,,2017-07-04,2017,,,,,
69,Déplacement caméra,,2017-07-04,2017,,,,,
77,Réquisition FO,,2017-07-04,2017,,,,,
75,Vol,,2017-07-04,2017,,,,,
83,Réquisition FO,,2017-07-03,2017,,,,,
75,Réquisition FO,,2017-07-03,2017,,,,,
37,Divers,,2017-07-03,2017,,,,,
33,Agression Physique,,2017-07-02,2017,,,,,
69,Tentative de vol,,2017-07-02,2017,,,,,
77,Cambriolage,,2017-07-02,2017,,,,,
69,Tentative de cambriolage,,2017-07-02,2017,,,,,
16,Vandalisme,,2017-07-01,2017,,,,,
33,Bagarre,,2017-07-01,2017,,,,,
75,Divers,,2017-06-30,2017,,,,,
14,Vandalisme,,2017-06-30,2017,,,,,
31,Agression Physique,,2017-06-29,2017,,,,,
91,Cambriolage,,2017-06-28,2017,,,,,
45,Réquisition FO,,2017-06-28,2017,,,,,
44,Réquisition FO,,2017-06-28,2017,,,,,
57,Tentative de braquage,,2017-06-27,2017,,,,,
93,Réquisition FO,,2017-06-27,2017,,,,,
93,Grivèlerie Agression Physique,,2017-06-27,2017,,,,,
94,Agression Physique,,2017-06-27,2017,,,,,
95,Vol,,2017-06-27,2017,,,,,
59,Cambriolage,,2017-06-26,2017,,,,,
80,Fraude GR,,2017-06-26,2017,,,,,
94,Fraude CB,,2017-06-26,2017,,,,,
80,Fraude GR,,2017-06-25,2017,,,,,
68,Cambriolage,,2017-06-25,2017,,,,,
45,Agression Physique,,2017-06-25,2017,,,,,
71,Divers,,2017-06-24,2017,,,,,
13,Agression Verbale,,2017-06-23,2017,,,,,
77,Réquisition FO,,2017-06-23,2017,,,,,
35,Réquisition FO,,2017-06-23,2017,,,,,
37,Vol,,2017-06-23,2017,,,,,
54,Agression Physique,,2017-06-22,2017,,,,,
93,Braquage,,2017-06-22,2017,,,,,
45,Vandalisme,,2017-06-22,2017,,,,,
21,Agression sur un tiers,,2017-06-21,2017,,,,,
76,Agression Verbale,,2017-06-21,2017,,,,,
26,Fraude CB,,2017-06-20,2017,,,,,
66,Fraude CB,,2017-06-19,2017,,,,,
93,Braquage,,2017-06-19,2017,,,,,
78,Agression Verbale,,2017-06-19,2017,,,,,
66,Agression Verbale,,2017-06-18,2017,,,,,
75,Agression Verbale,,2017-06-18,2017,,,,,
95,Agression sur un tiers,,2017-06-18,2017,,,,,
66,Fraude CB,,2017-06-17,2017,,,,,
74,Vol,,2017-06-17,2017,,,,,
33,Agression Verbale,,2017-06-17,2017,,,,,
92,Agression Verbale,,2017-06-17,2017,,,,,
69,Tentative de braquage,,2017-06-15,2017,,,,,
67,Agression Physique,,2017-06-15,2017,,,,,
13,Tentative de cambriolage,,2017-06-15,2017,,,,,
44,Réquisition FO,,2017-06-14,2017,,,,,
33,Vol,,2017-06-14,2017,,,,,
13,Vandalisme,,2017-06-14,2017,,,,,
93,Réquisition FO,,2017-06-13,2017,,,,,
75,Réquisition FO,,2017-06-13,2017,,,,,
93,Réquisition FO,,2017-06-13,2017,,,,,
26,Tentative de fraude CB,,2017-06-13,2017,,,,,
74,Réquisition FO,,2017-06-13,2017,,,,,
62,Réquisition FO,,2017-06-12,2017,,,,,
76,Braquage,,2017-06-11,2017,,,,,
95,Agression Verbale,,2017-06-11,2017,,,,,
93,Agression Verbale,,2017-06-11,2017,,,,,
94,Agression Verbale,,2017-06-11,2017,,,,,
69,Agression Physique,,2017-06-11,2017,,,,,
78,Agression Verbale,,2017-06-11,2017,,,,,
33,Agression sur un tiers,,2017-06-10,2017,,,,,
71,Vol,,2017-06-10,2017,,,,,
27,Vol,,2017-06-10,2017,,,,,
83,Braquage,,2017-06-10,2017,,,,,
44,Agression Verbale,,2017-06-09,2017,,,,,
38,Réquisition FO,,2017-06-09,2017,,,,,
93,Agression Verbale,,2017-06-08,2017,,,,,
55,Tentative de cambriolage,,2017-06-08,2017,,,,,
13,Vandalisme,,2017-06-08,2017,,,,,
45,Réquisition FO,,2017-06-08,2017,,,,,
78,Tentative de vol,,2017-06-07,2017,,,,,
92,Réquisition FO,,2017-06-07,2017,,,,,
84,Divers,,2017-06-06,2017,,,,,
95,Cambriolage,,2017-06-05,2017,,,,,
93,Grève-Agression Verbale,,2017-06-04,2017,,,,,
35,Agression Physique,,2017-06-04,2017,,,,,
54,Vol,,2017-06-02,2017,,,,,
19,Fraude CB,,2017-06-02,2017,,,,,
93,Grève-Agression Verbale,,2017-06-02,2017,,,,,
93,Grève-Agression Verbale,,2017-06-02,2017,,,,,
39,Tentative de cambriolage,,2017-06-01,2017,,,,,
77,Vandalisme,,2017-06-01,2017,,,,,
95,Grève-Agression Verbale,,2017-06-01,2017,,,,,
57,Menaces de mort réitérées,,2017-06-01,2017,,,,,
95,Grève-Agression Verbale,,2017-06-01,2017,,,,,
78,Grève-bagarre,,2017-06-01,2017,,,,,
54,Vol Carburant,,2017-05-31,2017,,,,,
93,Grève-Agression Verbale,,2017-05-31,2017,,,,,
84,Agression Physique,,2017-05-31,2017,,,,,
59,Vandalisme,,2017-05-31,2017,,,,,
92,Grève-Agression Verbale,,2017-05-31,2017,,,,,
92,Agression Verbale,,2017-05-31,2017,,,,,
78,Grève-bagarre,,2017-05-31,2017,,,,,
93,Agression Verbale,,2017-05-31,2017,,,,,
75,Réquisition FO,,2017-05-30,2017,,,,,
78,Menace incendie,,2017-05-30,2017,,,,,
93,Bagarre,,2017-05-29,2017,,,,,
13,Fraude CB,,2017-05-29,2017,,,,,
49,Manifestation,,2017-05-29,2017,,,,,
95,Manifestation,,2017-05-29,2017,,,,,
79,Déplacement caméra,,2017-05-29,2017,,,,,
14,Vandalisme,,2017-05-27,2017,,,,,
78,Manifestation,,2017-05-27,2017,,,,,
34,Manifestation,,2017-05-27,2017,,,,,
49,Manifestation,,2017-05-27,2017,,,,,
76,Manifestation,,2017-05-27,2017,,,,,
75,Manifestation,,2017-05-27,2017,,,,,
33,Vandalisme,,2017-05-27,2017,,,,,
35,Manifestation,,2017-05-27,2017,,,,,
44,Manifestation,,2017-05-27,2017,,,,,
13,Manifestation,,2017-05-27,2017,,,,,
6,Manifestation,,2017-05-27,2017,,,,,
69,Manifestation,,2017-05-27,2017,,,,,
64,Manifestation,,2017-05-27,2017,,,,,
67,Manifestation,,2017-05-27,2017,,,,,
63,Manifestation,,2017-05-27,2017,,,,,
59,Manifestation,,2017-05-27,2017,,,,,
54,Manifestation,,2017-05-27,2017,,,,,
19,Manifestation,,2017-05-27,2017,,,,,
95,Agression sur un tiers,,2017-05-26,2017,,,,,
95,Braquage,,2017-05-25,2017,,,,,
0,Tentative intrusion,,2017-05-24,2017,,,,,
44,Grivèlerie,,2017-05-24,2017,,,,,
13,Réquisition FO,,2017-05-24,2017,,,,,
84,Réquisition FO,,2017-05-24,2017,,,,,
69,Réquisition FO,,2017-05-24,2017,,,,,
71,Agression Verbale,,2017-05-23,2017,,,,,
93,Réquisition FO,,2017-05-23,2017,,,,,
93,Réquisition FO,,2017-05-23,2017,,,,,
54,Vandalisme,,2017-05-22,2017,,,,,
76,Agression Verbale,,2017-05-22,2017,,,,,
51,Réquisition FO,,2017-05-22,2017,,,,,
88,Braquage,,2017-05-22,2017,,,,,
27,Cambriolage,,2017-05-21,2017,,,,,
56,Réquisition FO,,2017-05-19,2017,,,,,
64,Vol,,2017-05-18,2017,,,,,
93,Agression sur un tiers,,2017-05-17,2017,,,,,
95,Agression Verbale,,2017-05-17,2017,,,,,
59,Bagarre,,2017-05-16,2017,,,,,
29,Braquage,,2017-05-16,2017,,,,,
59,Agression Verbale,,2017-05-16,2017,,,,,
14,Fraude Autres,,2017-05-15,2017,,,,,
59,Vol,,2017-05-15,2017,,,,,
93,Agression Verbale,,2017-05-15,2017,,,,,
83,Braquage,,2017-05-15,2017,,,,,
72,Vandalisme,,2017-05-14,2017,,,,,
31,Réquisition FO,,2017-05-13,2017,,,,,
73,Vol,,2017-05-13,2017,,,,,
60,Cambriolage,,2017-05-12,2017,,,,,
14,Fraude Autres,,2017-05-12,2017,,,,,
27,Réquisition FO,,2017-05-12,2017,,,,,
60,Réquisition FO,,2017-05-11,2017,,,,,
27,Vol,,2017-05-11,2017,,,,,
34,Fraude TPI,,2017-05-10,2017,,,,,
21,Vandalisme,,2017-05-10,2017,,,,,
74,Tentative de cambriolage,,2017-05-09,2017,,,,,
69,Agression sur un tiers,,2017-05-09,2017,,,,,
92,Agression Verbale,,2017-05-08,2017,,,,,
92,Agression Physique,,2017-05-07,2017,,,,,
67,Braquage,,2017-05-07,2017,,,,,
44,Agression Physique,,2017-05-06,2017,,,,,
13,Tentative de vol,,2017-05-06,2017,,,,,
91,Réquisition FO,,2017-05-05,2017,,,,,
13,Vandalisme,,2017-05-05,2017,,,,,
62,Déplacement caméra,,2017-05-04,2017,,,,,
60,Réquisition FO,,2017-05-04,2017,,,,,
95,Vol,,2017-05-04,2017,,,,,
77,Réquisition FO,,2017-05-04,2017,,,,,
76,Agression Verbale,,2017-05-03,2017,,,,,
93,Divers,,2017-05-03,2017,,,,,
33,Tentative de braquage,,2017-05-02,2017,,,,,
63,Tentative de cambriolage,,2017-05-01,2017,,,,,
37,Agression Physique,,2017-04-30,2017,,,,,
83,Braquage,,2017-04-30,2017,,,,,
83,Déplacement caméra,,2017-04-29,2017,,,,,
83,Déplacement caméra,,2017-04-29,2017,,,,,
94,Bagarre,,2017-04-28,2017,,,,,
76,Réquisition FO,,2017-04-28,2017,,,,,
76,Fraude Autres,,2017-04-28,2017,,,,,
34,Fraude CB,,2017-04-28,2017,,,,,
44,Divers,,2017-04-28,2017,,,,,
93,Installation MENS,,2017-04-28,2017,,,,,
92,Vol,,2017-04-27,2017,,,,,
60,Cambriolage,,2017-04-26,2017,,,,,
59,Agression Verbale,,2017-04-26,2017,,,,,
77,Réquisition FO,,2017-04-26,2017,,,,,
59,Réquisition FO,,2017-04-26,2017,,,,,
63,Vandalisme,,2017-04-25,2017,,,,,
92,Bagarre,,2017-04-25,2017,,,,,
95,Vol,,2017-04-24,2017,,,,,
91,Agression Physique,,2017-04-23,2017,,,,,
74,Réquisition FO,,2017-04-22,2017,,,,,
78,Manifestation,,2017-04-22,2017,,,,,
59,Agression Verbale,,2017-04-21,2017,,,,,
93,Divers,,2017-04-21,2017,,,,,
54,Agression chauffeur,,2017-04-20,2017,,,,,
57,Vol,,2017-04-20,2017,,,,,
93,Tentative de braquage,,2017-04-19,2017,,,,,
59,Réquisition FO,,2017-04-19,2017,,,,,
35,Réquisition FO,,2017-04-18,2017,,,,,
71,Cambriolage,,2017-04-18,2017,,,,,
78,Braquage,,2017-04-17,2017,,,,,
44,Cambriolage,,2017-04-17,2017,,,,,
59,Cambriolage,,2017-04-16,2017,,,,,
34,Manifestation,,2017-04-16,2017,,,,,
6,Agression Physique,,2017-04-16,2017,,,,,
28,Tentative de vol,,2017-04-15,2017,,,,,
45,Vol,,2017-04-15,2017,,,,,
72,Fraude CB,,2017-04-14,2017,,,,,
64,Réquisition FO,,2017-04-14,2017,,,,,
93,Installation MENS,,2017-04-14,2017,,,,,
79,Vandalisme,,2017-04-14,2017,,,,,
31,Vandalisme,,2017-04-13,2017,,,,,
6,Réquisition FO,,2017-04-12,2017,,,,,
59,Réquisition FO,,2017-04-12,2017,,,,,
95,Réquisition FO,,2017-04-10,2017,,,,,
58,Cambriolage,,2017-04-09,2017,,,,,
77,Divers,,2017-04-09,2017,,,,,
44,Agression Physique,,2017-04-08,2017,,,,,
34,Divers,,2017-04-08,2017,,,,,
45,Fraude CB,,2017-04-07,2017,,,,,
93,Tentative de braquage,,2017-04-06,2017,,,,,
13,Vol,,2017-04-06,2017,,,,,
60,Agression Verbale,,2017-04-06,2017,,,,,
69,Vol,,2017-04-05,2017,,,,,
51,Agression Verbale,,2017-04-04,2017,,,,,
26,Réquisition FO,,2017-04-04,2017,,,,,
78,Agression Verbale,,2017-04-04,2017,,,,,
77,Vandalisme,,2017-04-03,2017,,,,,
67,Réquisition FO,,2017-04-03,2017,,,,,
71,Cambriolage,,2017-04-03,2017,,,,,
13,Réquisition FO,,2017-04-03,2017,,,,,
30,Braquage,,2017-04-01,2017,,,,,
71,Manifestation,,2017-04-01,2017,,,,,
5,Réquisition FO,,2017-03-31,2017,,,,,
6,Installation MENS,,2017-03-31,2017,,,,,
94,Réquisition FO,,2017-03-29,2017,,,,,
93,Agression Verbale,,2017-03-29,2017,,,,,
93,Agression Physique,,2017-03-29,2017,,,,,
21,Vandalisme,,2017-03-29,2017,,,,,
91,Vol,,2017-03-29,2017,,,,,
33,Cambriolage,,2017-03-28,2017,,,,,
77,Vol,,2017-03-28,2017,,,,,
91,Vol,,2017-03-28,2017,,,,,
19,Divers,,2017-03-28,2017,,,,,
34,Fraude CB,,2017-03-27,2017,,,,,
31,Tentative de cambriolage,,2017-03-27,2017,,,,,
33,Réquisition FO,,2017-03-27,2017,,,,,
34,Fraude CB,,2017-03-26,2017,,,,,
91,Divers,,2017-03-26,2017,,,,,
91,Vol,,2017-03-24,2017,,,,,
29,Tentative de fraude CB,,2017-03-23,2017,,,,,
77,Réquisition FO,,2017-03-23,2017,,,,,
51,Réquisition FO,,2017-03-23,2017,,,,,
78,Agression Verbale,,2017-03-23,2017,,,,,
93,Agression Verbale,,2017-03-23,2017,,,,,
56,Cambriolage,,2017-03-19,2017,,,,,
78,Divers,,2017-03-19,2017,,,,,
38,Vol,,2017-03-18,2017,,,,,
60,Cambriolage,,2017-03-17,2017,,,,,
60,Cambriolage,,2017-03-17,2017,,,,,
90,Fraude CB,,2017-03-17,2017,,,,,
29,Agression chauffeur,,2017-03-16,2017,,,,,
59,Divers,,2017-03-16,2017,,,,,
34,Vol,,2017-03-15,2017,,,,,
78,Tentative agression physique,,2017-03-14,2017,,,,,
59,Agression Verbale,,2017-03-14,2017,,,,,
76,Réquisition FO,,2017-03-13,2017,,,,,
78,Tentative de cambriolage,,2017-03-13,2017,,,,,
44,Réquisition FO,,2017-03-13,2017,,,,,
60,Tentative agression,,2017-03-12,2017,,,,,
34,Agression Physique,,2017-03-11,2017,,,,,
27,Braquage,,2017-03-10,2017,,,,,
88,Divers,,2017-03-09,2017,,,,,
95,Réquisition FO,,2017-03-08,2017,,,,,
34,Vol,,2017-03-08,2017,,,,,
91,Bagarre,,2017-03-08,2017,,,,,
83,Réquisition FO,,2017-03-08,2017,,,,,
69,Fraude CB,,2017-03-07,2017,,,,,
33,Réquisition FO,,2017-03-07,2017,,,,,
54,Vol Carburant,,2017-03-06,2017,,,,,
59,Tentative de cambriolage,,2017-03-06,2017,,,,,
59,Agression Verbale,,2017-03-06,2017,,,,,
80,Réquisition FO,,2017-03-06,2017,,,,,
95,Bagarre,,2017-03-06,2017,,,,,
90,Cambriolage,,2017-03-05,2017,,,,,
38,Vol,,2017-03-05,2017,,,,,
91,Agression Verbale,,2017-03-05,2017,,,,,
69,Fraude CB,,2017-03-03,2017,,,,,
88,Divers,,2017-03-03,2017,,,,,
95,Installation MENS,,2017-03-03,2017,,,,,
68,Réquisition FO,,2017-03-03,2017,,,,,
69,Braquage,,2017-03-02,2017,,,,,
66,Fraude CB,,2017-03-02,2017,,,,,
69,Fraude CB,,2017-03-01,2017,,,,,
95,Réquisition FO,,2017-03-01,2017,,,,,
94,Braquage,,2017-03-01,2017,,,,,
75,Réquisition FO,,2017-03-01,2017,,,,,
14,Agression Verbale,,2017-03-01,2017,,,,,
72,Agression Verbale,,2017-03-01,2017,,,,,
45,Réquisition FO,,2017-03-01,2017,,,,,
45,Réquisition FO,,2017-03-01,2017,,,,,
34,Agression sur un tiers,,2017-03-01,2017,,,,,
6,Tentative de cambriolage,,2017-02-28,2017,,,,,
69,Réquisition FO,,2017-02-28,2017,,,,,
78,Appel anonyme,,2017-02-27,2017,,,,,
93,Divers,,2017-02-27,2017,,,,,
75,Divers,,2017-02-26,2017,,,,,
77,Agression Verbale,,2017-02-26,2017,,,,,
42,Tentative incendie,,2017-02-25,2017,,,,,
69,Réquisition FO,,2017-02-24,2017,,,,,
10,Fraude CB,,2017-02-24,2017,,,,,
62,Clandestin,,2017-02-24,2017,,,,,
56,Braquage,,2017-02-23,2017,,,,,
62,Bagarre,,2017-02-23,2017,,,,,
25,Réquisition FO,,2017-02-23,2017,,,,,
91,Réquisition FO,,2017-02-22,2017,,,,,
39,Réquisition FO,,2017-02-22,2017,,,,,
2,Braquage,,2017-02-21,2017,,,,,
95,Tentative de cambriolage,,2017-02-21,2017,,,,,
62,Fraude au virement,,2017-02-21,2017,,,,,
45,Agression Verbale,,2017-02-21,2017,,,,,
93,Bagarre,,2017-02-21,2017,,,,,
88,Cambriolage,,2017-02-20,2017,,,,,
94,Braquage,,2017-02-19,2017,,,,,
63,Agression Verbale,,2017-02-19,2017,,,,,
1,Divers,,2017-02-19,2017,,,,,
92,Vol,,2017-02-18,2017,,,,,
45,Réquisition FO,,2017-02-17,2017,,,,,
93,Manifestation,,2017-02-16,2017,,,,,
37,Tentative de cambriolage,,2017-02-16,2017,,,,,
59,Braquage,,2017-02-16,2017,,,,,
93,Réquisition FO,,2017-02-15,2017,,,,,
77,Réquisition FO,,2017-02-14,2017,,,,,
83,Réquisition FO,,2017-02-14,2017,,,,,
44,Vandalisme,,2017-02-14,2017,,,,,
94,Tentative de cambriolage,,2017-02-13,2017,,,,,
6,Réquisition FO,,2017-02-13,2017,,,,,
13,Agression Verbale,,2017-02-13,2017,,,,,
56,Tentative de cambriolage,,2017-02-13,2017,,,,,
75,Réquisition FO,,2017-02-13,2017,,,,,
59,Clandestin,,2017-02-13,2017,,,,,
83,Vandalisme,,2017-02-13,2017,,,,,
95,Agression Verbale,,2017-02-12,2017,,,,,
92,Braquage,,2017-02-12,2017,,,,,
77,Bagarre,,2017-02-12,2017,,,,,
51,Braquage,,2017-02-11,2017,,,,,
93,Agression Physique,,2017-02-10,2017,,,,,
54,Vol Carburant,,2017-02-09,2017,,,,,
69,Réquisition FO,,2017-02-09,2017,,,,,
34,Braquage,,2017-02-08,2017,,,,,
6,Fraude CB,,2017-02-08,2017,,,,,
21,Réquisition FO,,2017-02-06,2017,,,,,
95,Vol,,2017-02-06,2017,,,,,
59,Agression Verbale,,2017-02-06,2017,,,,,
34,Réquisition FO,,2017-02-06,2017,,,,,
30,Agression Physique,,2017-02-05,2017,,,,,
31,Vandalisme,,2017-02-05,2017,,,,,
49,Réquisition FO,,2017-02-04,2017,,,,,
95,Agression Verbale,,2017-02-04,2017,,,,,
89,Evenement suspect,,2017-02-04,2017,,,,,
6,Fraude CB,,2017-02-03,2017,,,,,
1,Cambriolage,,2017-02-03,2017,,,,,
13,Agression Verbale,,2017-02-03,2017,,,,,
5,Vol,,2017-02-02,2017,,,,,
95,Réquisition FO,,2017-02-02,2017,,,,,
13,Agression Physique,,2017-02-01,2017,,,,,
69,Réquisition FO,,2017-02-01,2017,,,,,
77,Divers,,2017-02-01,2017,,,,,
33,Braquage,,2017-01-31,2017,,,,,
54,Agression Physique,,2017-01-31,2017,,,,,
6,Agression Physique,,2017-01-31,2017,,,,,
60,Cambriolage,,2017-01-31,2017,,,,,
14,Fraude Autres,,2017-01-31,2017,,,,,
59,Vol,,2017-01-31,2017,,,,,
67,Grivèlerie,,2017-01-30,2017,,,,,
59,Réquisition FO,,2017-01-30,2017,,,,,
76,Vol,,2017-01-29,2017,,,,,
44,Incendie criminel,,2017-01-28,2017,,,,,
44,Tentative agression physique,,2017-01-28,2017,,,,,
69,Braquage,,2017-01-26,2017,,,,,
34,Braquage,,2017-01-25,2017,,,,,
95,Réquisition FO,,2017-01-25,2017,,,,,
63,Vol,,2017-01-25,2017,,,,,
49,Réquisition FO,,2017-01-25,2017,,,,,
31,Réquisition FO,,2017-01-23,2017,,,,,
38,Réquisition FO,,2017-01-23,2017,,,,,
59,Réquisition FO,,2017-01-20,2017,,,,,
60,Réquisition FO,,2017-01-19,2017,,,,,
76,Lettre anonyme,,2017-01-19,2017,,,,,
52,Divers,,2017-01-18,2017,,,,,
34,Vol,,2017-01-18,2017,,,,,
59,Tentative de vol,,2017-01-18,2017,,,,,
60,Tentative de vol,,2017-01-17,2017,,,,,
56,Réquisition FO,,2017-01-17,2017,,,,,
62,Réquisition FO,,2017-01-17,2017,,,,,
54,Vol Carburant,,2017-01-16,2017,,,,,
77,Tentative de cambriolage,,2017-01-16,2017,,,,,
34,Réquisition FO,,2017-01-16,2017,,,,,
69,Vol,,2017-01-16,2017,,,,,
30,Vol,,2017-01-15,2017,,,,,
76,Cambriolage,,2017-01-13,2017,,,,,
69,Réquisition FO,,2017-01-13,2017,,,,,
59,Agression sur un tiers,,2017-01-13,2017,,,,,
13,Réquisition FO,,2017-01-12,2017,,,,,
77,Cambriolage,,2017-01-12,2017,,,,,
27,Réquisition FO,,2017-01-12,2017,,,,,
76,Réquisition FO,,2017-01-11,2017,,,,,
91,Vandalisme,,2017-01-11,2017,,,,,
93,Vandalisme,,2017-01-11,2017,,,,,
14,Agression Verbale,,2017-01-10,2017,,,,,
34,Réquisition FO,,2017-01-10,2017,,,,,
44,Agression Physique,,2017-01-10,2017,,,,,
93,Bagarre,,2017-01-10,2017,,,,,
93,Agression sur un tiers,,2017-01-10,2017,,,,,
69,Réquisition FO,,2017-01-09,2017,,,,,
45,Braquage,,2017-01-08,2017,,,,,
59,Bagarre,,2017-01-07,2017,,,,,
80,Divers,,2017-01-07,2017,,,,,
13,Fraude Autres,,2017-01-07,2017,,,,,
42,Braquage,,2017-01-07,2017,,,,,
14,Agression Verbale,,2017-01-06,2017,,,,,
76,Réquisition FO,,2017-01-06,2017,,,,,
93,Réquisition FO,,2017-01-06,2017,,,,,
84,Vol,,2017-01-05,2017,,,,,
13,Réquisition FO,,2017-01-05,2017,,,,,
29,Réquisition FO,,2017-01-05,2017,,,,,
61,Tentative agression physique,,2017-01-03,2017,,,,,
93,Réquisition FO,,2017-01-03,2017,,,,,
91,Agression Verbale,,2017-01-03,2017,,,,,
33,Agression Verbale,,2017-01-03,2017,,,,,
31,Tentative agression physique,,2017-01-03,2017,,,,,
26,Réquisition FO,,2017-01-03,2017,,,,,
34,Agression Verbale,,2017-01-01,2017,,,,,
52,Tentative de braquage,,2016-12-31,2016,,,,,
73,Tentative de braquage,,2016-12-31,2016,,,,,
63,Agression Verbale,,2016-12-31,2016,,,,,
78,Vol,,2016-12-31,2016,,,,,
76,Réquisition FO,,2016-12-30,2016,,,,,
93,Bagarre,,2016-12-30,2016,,,,,
31,Réquisition FO,,2016-12-30,2016,,,,,
27,Réquisition FO,,2016-12-30,2016,,,,,
93,Braquage,,2016-12-28,2016,,,,,
13,Tentative de braquage,,2016-12-28,2016,,,,,
69,Vol,,2016-12-28,2016,,,,,
37,Réquisition FO,,2016-12-28,2016,,,,,
60,Braquage,,2016-12-27,2016,,,,,
40,Cambriolage,,2016-12-26,2016,,,,,
51,Réquisition FO,,2016-12-26,2016,,,,,
42,Braquage,,2016-12-24,2016,,,,,
78,Agression Verbale,,2016-12-23,2016,,,,,
35,Vol,,2016-12-23,2016,,,,,
51,Braquage,,2016-12-22,2016,,,,,
95,Agression Verbale,,2016-12-22,2016,,,,,
45,Réquisition FO,,2016-12-22,2016,,,,,
78,Divers,,2016-12-22,2016,,,,,
77,Réquisition FO,,2016-12-22,2016,,,,,
59,Réquisition FO,,2016-12-22,2016,,,,,
45,Réquisition FO,,2016-12-22,2016,,,,,
91,Agression Verbale,,2016-12-22,2016,,,,,
13,Fraude CB,,2016-12-21,2016,,,,,
